kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"427618","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2151","2",7020000
"427618","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2151","2",3694440000
"427618","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","2151","2",7800000
"427618","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2151","2",126000000
"427618","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2151","2",241640000
"238755","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","2151","2",2026519000
"427618","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2151","2",47500000
"238755","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",111796000
"238755","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2151","2",3600000
"427618","032","03212","523131","03212WA","2378","EBA","2","A","0","00000001","2151","2",81000000
"238755","032","03212","532111","03212DL","2375","RAL","2","D","0","00000001","2151","2",154364000
"427630","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","3351","2",850331000
"427630","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","3351","2",866301000
"427630","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","3351","2",3300000
"634146","032","03212","533111","03212DL","2376","RBJ","2","A","0","00000001","3351","2",2453400000
"427630","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","3351","2",9000000
"634146","032","03212","521219","03212DL","2376","SDA","2","A","0","00000001","3351","2",100000000
"634146","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","3351","2",48000000
"427630","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","3351","2",73326000
"427630","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","3351","2",5287000
"634146","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","3351","2",68700000
"427630","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","3351","2",27000000
"403837","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0209","2",729174000
"403837","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0209","2",546000
"403837","032","03212","521219","03212DL","2376","SDA","2","A","0","00000001","0209","2",5000000
"403837","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0209","2",2500000
"403837","032","03212","522191","03212DL","2376","SDA","2","A","0","00000001","0209","2",24930000
"403837","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0209","2",20025000
"403837","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0209","2",55985000
"403837","032","03212","522192","03212DL","2376","SAC","2","A","0","00000001","0209","2",50250000
"403837","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0209","2",8850000
"238762","032","03212","521213","03212DL","2375","DDA","2","A","0","00000001","0511","2",850000
"238762","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0511","2",116333000
"238762","032","03212","521211","03212DL","2375","DDA","2","A","0","00000001","0511","2",3850000
"238762","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0511","2",3445277000
"238762","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","0511","2",1074655000
"238762","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0511","2",2400000
"238762","032","03212","524114","03212DL","2375","DDA","2","A","0","00000001","0511","2",4600000
"238762","032","03212","521241","03212WA","2378","EBA","2","A","0","00000001","0511","2",19800000
"238762","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0511","2",1156550000
"238762","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0511","2",470340000
"352595","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2007","2",121960000
"403820","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2007","2",34260000
"352595","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2007","2",14061000
"352595","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","2007","2",66376000
"352595","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2007","2",659728000
"403820","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2007","2",12000
"403820","032","03212","521841","03212WA","2378","EBA","2","A","0","00000001","2007","2",58120000
"352595","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",945318000
"403820","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2007","2",104029000
"237373","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0354","2",288000000
"239188","032","03212","537113","03212DL","2375","RBQ","2","F","0","00000001","0354","2",66230000
"239188","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","0354","2",7219181000
"237373","032","03212","521211","03212DL","2376","SDA","2","A","0","00000001","0354","2",13560000
"237373","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0354","2",2092826000
"239188","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0354","2",43080000
"239188","032","03212","521832","03212WA","2378","EBA","2","A","0","00000001","0354","2",6200000
"237373","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0354","2",537479000
"237373","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0354","2",7507000
"239188","032","03212","525113","03212DL","2375","SCC","2","F","0","00000001","0354","2",424370000
"237373","032","03212","523111","03212DL","2376","SAC","2","A","0","00000001","0354","2",148992000
"237373","032","03212","521832","03212DL","2376","SAC","2","D","0","00000001","0354","2",122260000
"239188","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0354","2",2536326000
"237373","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0354","2",43800000
"237373","032","03212","521219","03212WA","2378","EBD","2","A","0","00000001","0354","2",6793000
"239188","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0354","2",500240000
"237373","032","03212","522111","03212DL","2376","SAC","2","A","0","00000001","0354","2",108000000
"237373","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0354","2",2576111000
"239188","032","03212","521241","03212DL","2375","SCC","2","A","0","00000001","0354","2",38000000
"239188","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0354","2",83355000
"239188","032","03212","521219","03212DL","2375","DDA","2","A","0","00000001","0354","2",42085000
"239188","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0354","2",49884000
"237373","032","03212","521219","03212DL","2376","QDD","2","A","0","00000001","0354","2",67000000
"239188","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0354","2",109350000
"239188","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0354","2",3230000
"403875","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0953","2",26500000
"403875","032","03212","521813","03212WA","2378","EBA","2","A","0","00000001","0953","2",3100000
"403875","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0953","2",20000
"403875","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0953","2",21600000
"403875","032","03212","521115","03212WA","2378","EBD","2","A","0","00000001","0953","2",3000000
"238741","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0751","2",2000000
"238741","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0751","2",21081137000
"238741","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0751","2",120000
"238741","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0751","2",5500000
"238741","032","03212","524111","03212WA","2378","EBC","2","D","0","00000001","0751","2",12750000
"238741","032","03212","522192","03212DL","2375","SCC","2","A","0","00000001","0751","2",5004000
"238741","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0751","2",66975000
"238741","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0751","2",235660000
"238741","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0751","2",7360000
"238741","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0751","2",15968300000
"238741","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0751","2",490630000
"440013","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2202","2",3000000
"440013","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2202","2",1722247000
"403827","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2201","2",8080000
"403827","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2201","2",207552000
"403827","032","03212","522191","03212DL","2375","DDA","2","A","0","00000001","2201","2",4000000
"440013","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2202","2",1831115000
"440013","032","03212","522192","03212WA","2378","EBA","2","A","0","00000001","2202","2",2000000
"403827","032","03212","521219","03212DL","2375","DDA","2","A","0","00000001","2201","2",268850000
"403827","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","2201","2",8160000
"440013","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","2202","2",2356073000
"403828","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","1907","2",36000000
"403828","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1907","2",4242723000
"403828","032","03212","522191","03212DL","2375","DDA","2","A","0","00000001","1907","2",92228000
"403828","032","03212","524113","03212DL","2375","DDA","2","A","0","00000001","1907","2",3420000
"403828","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1907","2",1403580000
"403828","032","03212","521811","03212DL","2375","DDA","2","A","0","00000001","1907","2",656897000
"403828","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1907","2",2798400000
"403828","032","03212","522151","03212WA","2378","EBA","2","A","0","00000001","1907","2",3200000
"403821","032","03212","521211","03212WA","2378","EBA","1","K","0","2EU1XEUA","0152","2",10000
"622035","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0503","2",77000
"622035","032","03212","525126","03212DL","2376","SAC","2","F","0","00000001","0503","2",766866000
"622035","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0503","2",6480000
"622035","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0503","2",49850000
"622035","032","03212","521241","03212DL","2376","SAC","2","A","0","00000001","0503","2",113100000
"622035","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0503","2",251500000
"403821","032","03212","524113","03212WA","2378","EBC","1","A","0","00000001","0152","2",20700000
"403835","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0151","2",72000000
"626402","032","03212","521811","03212WA","2378","EBA","1","A","0","00000001","0151","2",1151600000
"403821","032","03212","511151","03212WA","2378","EBA","1","A","0","00000001","0152","2",127050000
"427511","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0154","2",6000000
"403836","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0152","2",65230000
"403835","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0151","2",235584000
"626402","032","03212","521211","03212WA","2378","EBA","1","A","0","00000001","0151","2",797476000
"403822","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0152","2",320021000
"403835","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0151","2",4380534000
"626402","032","03212","523121","03212WA","2378","EBA","1","A","0","00000001","0151","2",3751253000
"427511","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0154","2",1371033000
"403821","032","03212","521114","03212WA","2378","EBA","1","A","0","00000001","0152","2",6834000
"403821","032","03212","511126","03212WA","2378","EBA","1","A","0","00000001","0152","2",477619000
"626402","032","03212","524111","03212DL","2376","AFA","1","A","0","00000001","0151","2",625705000
"403822","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0152","2",2338077000
"427511","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0154","2",6200000
"403821","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0152","2",13648000
"626402","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0151","2",4761597000
